timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_count,bytes,flag
1773320449.044345000,10.0.0.4,10.0.0.2,TCP,1,38446,1,54,
1773320449.044353000,10.0.0.2,10.0.0.4,TCP,38446,1198,1,58,
1773320449.044358000,10.0.0.4,10.0.0.2,TCP,1198,38446,1,54,
1773320449.044367000,10.0.0.2,10.0.0.4,TCP,38446,9001,1,58,
1773320449.044372000,10.0.0.4,10.0.0.2,TCP,9001,38446,1,54,
1773320449.044379000,10.0.0.2,10.0.0.4,TCP,38446,5877,1,58,
1773320449.044384000,10.0.0.4,10.0.0.2,TCP,5877,38446,1,54,
1773320449.044392000,10.0.0.2,10.0.0.4,TCP,38446,4242,1,58,
1773320449.044397000,10.0.0.4,10.0.0.2,TCP,4242,38446,1,54,
1773320449.044404000,10.0.0.2,10.0.0.4,TCP,38446,646,1,58,
1773320449.044409000,10.0.0.4,10.0.0.2,TCP,646,38446,1,54,
1773320449.044417000,10.0.0.2,10.0.0.4,TCP,38446,7911,1,58,
1773320449.044422000,10.0.0.4,10.0.0.2,TCP,7911,38446,1,54,
1773320449.044429000,10.0.0.2,10.0.0.4,TCP,38446,1259,1,58,
1773320449.044434000,10.0.0.4,10.0.0.2,TCP,1259,38446,1,54,
1773320449.044442000,10.0.0.2,10.0.0.4,TCP,38446,9898,1,58,
1773320449.044447000,10.0.0.4,10.0.0.2,TCP,9898,38446,1,54,
1773320449.044454000,10.0.0.2,10.0.0.4,TCP,38446,7,1,58,
1773320449.044460000,10.0.0.4,10.0.0.2,TCP,7,38446,1,54,
1773320449.044467000,10.0.0.2,10.0.0.4,TCP,38446,3261,1,58,
1773320449.044472000,10.0.0.4,10.0.0.2,TCP,3261,38446,1,54,
1773320449.044479000,10.0.0.2,10.0.0.4,TCP,38446,787,1,58,
1773320449.044484000,10.0.0.4,10.0.0.2,TCP,787,38446,1,54,
1773320449.044492000,10.0.0.2,10.0.0.4,TCP,38446,888,1,58,
1773320449.044497000,10.0.0.4,10.0.0.2,TCP,888,38446,1,54,
1773320449.044504000,10.0.0.2,10.0.0.4,TCP,38446,2001,1,58,
1773320449.044510000,10.0.0.4,10.0.0.2,TCP,2001,38446,1,54,
1773320449.044517000,10.0.0.2,10.0.0.4,TCP,38446,1061,1,58,
1773320449.044522000,10.0.0.4,10.0.0.2,TCP,1061,38446,1,54,
1773320449.044529000,10.0.0.2,10.0.0.4,TCP,38446,2008,1,58,
1773320449.044534000,10.0.0.4,10.0.0.2,TCP,2008,38446,1,54,
1773320449.044542000,10.0.0.2,10.0.0.4,TCP,38446,9002,1,58,
1773320449.044547000,10.0.0.4,10.0.0.2,TCP,9002,38446,1,54,
1773320449.044554000,10.0.0.2,10.0.0.4,TCP,38446,6789,1,58,
1773320449.044560000,10.0.0.4,10.0.0.2,TCP,6789,38446,1,54,
1773320449.044567000,10.0.0.2,10.0.0.4,TCP,38446,2401,1,58,
1773320449.044572000,10.0.0.4,10.0.0.2,TCP,2401,38446,1,54,
1773320449.044579000,10.0.0.2,10.0.0.4,TCP,38446,8701,1,58,
1773320449.044585000,10.0.0.4,10.0.0.2,TCP,8701,38446,1,54,
1773320449.044592000,10.0.0.2,10.0.0.4,TCP,38446,990,1,58,
1773320449.044597000,10.0.0.4,10.0.0.2,TCP,990,38446,1,54,
1773320449.044606000,10.0.0.2,10.0.0.4,TCP,38446,32784,1,58,
1773320449.044611000,10.0.0.4,10.0.0.2,TCP,32784,38446,1,54,
1773320449.044618000,10.0.0.2,10.0.0.4,TCP,38446,13722,1,58,
1773320449.044623000,10.0.0.4,10.0.0.2,TCP,13722,38446,1,54,
1773320449.044631000,10.0.0.2,10.0.0.4,TCP,38446,5989,1,58,
1773320449.044636000,10.0.0.4,10.0.0.2,TCP,5989,38446,1,54,
1773320449.044643000,10.0.0.2,10.0.0.4,TCP,38446,88,1,58,
1773320449.044647000,10.0.0.4,10.0.0.2,TCP,88,38446,1,54,
1773320449.044654000,10.0.0.2,10.0.0.4,TCP,38446,458,1,58,
1773320449.044659000,10.0.0.4,10.0.0.2,TCP,458,38446,1,54,
1773320449.044666000,10.0.0.2,10.0.0.4,TCP,38446,6689,1,58,
1773320449.044670000,10.0.0.4,10.0.0.2,TCP,6689,38446,1,54,
1773320449.044677000,10.0.0.2,10.0.0.4,TCP,38446,1027,1,58,
1773320449.044682000,10.0.0.4,10.0.0.2,TCP,1027,38446,1,54,
1773320449.044689000,10.0.0.2,10.0.0.4,TCP,38446,3168,1,58,
1773320449.044694000,10.0.0.4,10.0.0.2,TCP,3168,38446,1,54,
1773320449.044701000,10.0.0.2,10.0.0.4,TCP,38446,12345,1,58,
1773320449.044706000,10.0.0.4,10.0.0.2,TCP,12345,38446,1,54,
1773320449.044713000,10.0.0.2,10.0.0.4,TCP,38446,7435,1,58,
1773320449.044717000,10.0.0.4,10.0.0.2,TCP,7435,38446,1,54,
1773320449.044724000,10.0.0.2,10.0.0.4,TCP,38446,1322,1,58,
1773320449.044729000,10.0.0.4,10.0.0.2,TCP,1322,38446,1,54,
1773320449.044736000,10.0.0.2,10.0.0.4,TCP,38446,10024,1,58,
1773320449.044741000,10.0.0.4,10.0.0.2,TCP,10024,38446,1,54,
1773320449.044748000,10.0.0.2,10.0.0.4,TCP,38446,51493,1,58,
1773320449.044753000,10.0.0.4,10.0.0.2,TCP,51493,38446,1,54,
1773320449.044759000,10.0.0.2,10.0.0.4,TCP,38446,444,1,58,
1773320449.044764000,10.0.0.4,10.0.0.2,TCP,444,38446,1,54,
1773320449.044771000,10.0.0.2,10.0.0.4,TCP,38446,10566,1,58,
1773320449.044776000,10.0.0.4,10.0.0.2,TCP,10566,38446,1,54,
1773320449.044782000,10.0.0.2,10.0.0.4,TCP,38446,7625,1,58,
1773320449.044787000,10.0.0.4,10.0.0.2,TCP,7625,38446,1,54,
1773320449.044794000,10.0.0.2,10.0.0.4,TCP,38446,9502,1,58,
1773320449.044799000,10.0.0.4,10.0.0.2,TCP,9502,38446,1,54,
1773320449.044806000,10.0.0.2,10.0.0.4,TCP,38446,3006,1,58,
1773320449.044810000,10.0.0.4,10.0.0.2,TCP,3006,38446,1,54,
1773320449.044817000,10.0.0.2,10.0.0.4,TCP,38446,2522,1,58,
1773320449.044822000,10.0.0.4,10.0.0.2,TCP,2522,38446,1,54,
1773320449.044829000,10.0.0.2,10.0.0.4,TCP,38446,5925,1,58,
1773320449.044834000,10.0.0.4,10.0.0.2,TCP,5925,38446,1,54,
1773320449.044841000,10.0.0.2,10.0.0.4,TCP,38446,5280,1,58,
1773320449.044845000,10.0.0.4,10.0.0.2,TCP,5280,38446,1,54,
1773320449.044852000,10.0.0.2,10.0.0.4,TCP,38446,306,1,58,
1773320449.044857000,10.0.0.4,10.0.0.2,TCP,306,38446,1,54,
1773320449.044864000,10.0.0.2,10.0.0.4,TCP,38446,163,1,58,
1773320449.044869000,10.0.0.4,10.0.0.2,TCP,163,38446,1,54,
1773320449.044877000,10.0.0.2,10.0.0.4,TCP,38446,6101,1,58,
1773320449.044882000,10.0.0.4,10.0.0.2,TCP,6101,38446,1,54,
1773320449.044889000,10.0.0.2,10.0.0.4,TCP,38446,666,1,58,
1773320449.044894000,10.0.0.4,10.0.0.2,TCP,666,38446,1,54,
1773320449.044901000,10.0.0.2,10.0.0.4,TCP,38446,63331,1,58,
1773320449.044905000,10.0.0.4,10.0.0.2,TCP,63331,38446,1,54,
1773320449.044912000,10.0.0.2,10.0.0.4,TCP,38446,3945,1,58,
1773320449.044917000,10.0.0.4,10.0.0.2,TCP,3945,38446,1,54,
1773320449.045037000,10.0.0.2,10.0.0.4,TCP,38446,1043,1,58,
1773320449.045042000,10.0.0.4,10.0.0.2,TCP,1043,38446,1,54,
1773320449.045049000,10.0.0.2,10.0.0.4,TCP,38446,4129,1,58,
1773320449.045053000,10.0.0.4,10.0.0.2,TCP,4129,38446,1,54,
1773320449.045060000,10.0.0.2,10.0.0.4,TCP,38446,1863,1,58,
1773320449.045065000,10.0.0.4,10.0.0.2,TCP,1863,38446,1,54,
1773320449.045072000,10.0.0.2,10.0.0.4,TCP,38446,34571,1,58,
1773320449.045077000,10.0.0.4,10.0.0.2,TCP,34571,38446,1,54,
1773320449.045084000,10.0.0.2,10.0.0.4,TCP,38446,6059,1,58,
1773320449.045089000,10.0.0.4,10.0.0.2,TCP,6059,38446,1,54,
1773320449.045096000,10.0.0.2,10.0.0.4,TCP,38446,563,1,58,
1773320449.045100000,10.0.0.4,10.0.0.2,TCP,563,38446,1,54,
1773320449.045107000,10.0.0.2,10.0.0.4,TCP,38446,6002,1,58,
1773320449.045112000,10.0.0.4,10.0.0.2,TCP,6002,38446,1,54,
1773320449.045119000,10.0.0.2,10.0.0.4,TCP,38446,3325,1,58,
1773320449.045124000,10.0.0.4,10.0.0.2,TCP,3325,38446,1,54,
1773320449.045131000,10.0.0.2,10.0.0.4,TCP,38446,9102,1,58,
1773320449.045136000,10.0.0.4,10.0.0.2,TCP,9102,38446,1,54,
1773320449.045143000,10.0.0.2,10.0.0.4,TCP,38446,416,1,58,
1773320449.045147000,10.0.0.4,10.0.0.2,TCP,416,38446,1,54,
1773320449.045154000,10.0.0.2,10.0.0.4,TCP,38446,9103,1,58,
1773320449.045159000,10.0.0.4,10.0.0.2,TCP,9103,38446,1,54,
1773320449.045166000,10.0.0.2,10.0.0.4,TCP,38446,6,1,58,
1773320449.045171000,10.0.0.4,10.0.0.2,TCP,6,38446,1,54,
1773320449.045178000,10.0.0.2,10.0.0.4,TCP,38446,898,1,58,
1773320449.045182000,10.0.0.4,10.0.0.2,TCP,898,38446,1,54,
1773320449.045189000,10.0.0.2,10.0.0.4,TCP,38446,7800,1,58,
1773320449.045194000,10.0.0.4,10.0.0.2,TCP,7800,38446,1,54,
1773320449.045201000,10.0.0.2,10.0.0.4,TCP,38446,6567,1,58,
1773320449.045206000,10.0.0.4,10.0.0.2,TCP,6567,38446,1,54,
1773320449.045213000,10.0.0.2,10.0.0.4,TCP,38446,7002,1,58,
1773320449.045217000,10.0.0.4,10.0.0.2,TCP,7002,38446,1,54,
1773320449.045224000,10.0.0.2,10.0.0.4,TCP,38446,5959,1,58,
1773320449.045229000,10.0.0.4,10.0.0.2,TCP,5959,38446,1,54,
1773320449.045237000,10.0.0.2,10.0.0.4,TCP,38446,4000,1,58,
1773320449.045242000,10.0.0.4,10.0.0.2,TCP,4000,38446,1,54,
1773320449.045249000,10.0.0.2,10.0.0.4,TCP,38446,1914,1,58,
1773320449.045254000,10.0.0.4,10.0.0.2,TCP,1914,38446,1,54,
1773320449.045261000,10.0.0.2,10.0.0.4,TCP,38446,3269,1,58,
1773320449.045265000,10.0.0.4,10.0.0.2,TCP,3269,38446,1,54,
1773320449.045272000,10.0.0.2,10.0.0.4,TCP,38446,9929,1,58,
1773320449.045277000,10.0.0.4,10.0.0.2,TCP,9929,38446,1,54,
1773320449.045284000,10.0.0.2,10.0.0.4,TCP,38446,1717,1,58,
1773320449.045289000,10.0.0.4,10.0.0.2,TCP,1717,38446,1,54,
1773320449.045296000,10.0.0.2,10.0.0.4,TCP,38446,4,1,58,
1773320449.045301000,10.0.0.4,10.0.0.2,TCP,4,38446,1,54,
1773320449.045308000,10.0.0.2,10.0.0.4,TCP,38446,2033,1,58,
1773320449.045312000,10.0.0.4,10.0.0.2,TCP,2033,38446,1,54,
1773320449.045319000,10.0.0.2,10.0.0.4,TCP,38446,6009,1,58,
1773320449.045324000,10.0.0.4,10.0.0.2,TCP,6009,38446,1,54,
1773320449.045331000,10.0.0.2,10.0.0.4,TCP,38446,32778,1,58,
1773320449.045336000,10.0.0.4,10.0.0.2,TCP,32778,38446,1,54,
1773320449.045343000,10.0.0.2,10.0.0.4,TCP,38446,15742,1,58,
1773320449.045348000,10.0.0.4,10.0.0.2,TCP,15742,38446,1,54,
1773320449.045354000,10.0.0.2,10.0.0.4,TCP,38446,8254,1,58,
1773320449.045359000,10.0.0.4,10.0.0.2,TCP,8254,38446,1,54,
1773320449.045366000,10.0.0.2,10.0.0.4,TCP,38446,5033,1,58,
1773320449.045371000,10.0.0.4,10.0.0.2,TCP,5033,38446,1,54,
1773320449.045378000,10.0.0.2,10.0.0.4,TCP,38446,545,1,58,
1773320449.045383000,10.0.0.4,10.0.0.2,TCP,545,38446,1,54,
1773320449.045389000,10.0.0.2,10.0.0.4,TCP,38446,5999,1,58,
1773320449.045394000,10.0.0.4,10.0.0.2,TCP,5999,38446,1,54,
1773320449.045401000,10.0.0.2,10.0.0.4,TCP,38446,1126,1,58,
1773320449.045406000,10.0.0.4,10.0.0.2,TCP,1126,38446,1,54,
1773320449.045413000,10.0.0.2,10.0.0.4,TCP,38446,6112,1,58,
1773320449.045417000,10.0.0.4,10.0.0.2,TCP,6112,38446,1,54,
1773320449.045425000,10.0.0.2,10.0.0.4,TCP,38446,10012,1,58,
1773320449.045430000,10.0.0.4,10.0.0.2,TCP,10012,38446,1,54,
1773320449.045437000,10.0.0.2,10.0.0.4,TCP,38446,514,1,58,
1773320449.045441000,10.0.0.4,10.0.0.2,TCP,514,38446,1,54,
1773320449.045448000,10.0.0.2,10.0.0.4,TCP,38446,3809,1,58,
1773320449.045453000,10.0.0.4,10.0.0.2,TCP,3809,38446,1,54,
1773320449.045460000,10.0.0.2,10.0.0.4,TCP,38446,6100,1,58,
1773320449.045465000,10.0.0.4,10.0.0.2,TCP,6100,38446,1,54,
1773320449.045471000,10.0.0.2,10.0.0.4,TCP,38446,9876,1,58,
1773320449.045476000,10.0.0.4,10.0.0.2,TCP,9876,38446,1,54,
1773320449.045484000,10.0.0.2,10.0.0.4,TCP,38446,1009,1,58,
1773320449.045489000,10.0.0.4,10.0.0.2,TCP,1009,38446,1,54,
1773320449.045496000,10.0.0.2,10.0.0.4,TCP,38446,6699,1,58,
1773320449.045501000,10.0.0.4,10.0.0.2,TCP,6699,38446,1,54,
1773320449.045508000,10.0.0.2,10.0.0.4,TCP,38446,50002,1,58,
1773320449.045513000,10.0.0.4,10.0.0.2,TCP,50002,38446,1,54,
1773320449.045520000,10.0.0.2,10.0.0.4,TCP,38446,1296,1,58,
1773320449.045524000,10.0.0.4,10.0.0.2,TCP,1296,38446,1,54,
1773320449.045531000,10.0.0.2,10.0.0.4,TCP,38446,3030,1,58,
1773320449.045536000,10.0.0.4,10.0.0.2,TCP,3030,38446,1,54,
1773320449.045543000,10.0.0.2,10.0.0.4,TCP,38446,2126,1,58,
1773320449.045548000,10.0.0.4,10.0.0.2,TCP,2126,38446,1,54,
1773320449.045554000,10.0.0.2,10.0.0.4,TCP,38446,5004,1,58,
1773320449.045559000,10.0.0.4,10.0.0.2,TCP,5004,38446,1,54,
1773320449.045566000,10.0.0.2,10.0.0.4,TCP,38446,62078,1,58,
1773320449.045571000,10.0.0.4,10.0.0.2,TCP,62078,38446,1,54,
1773320449.045578000,10.0.0.2,10.0.0.4,TCP,38446,2006,1,58,
1773320449.045583000,10.0.0.4,10.0.0.2,TCP,2006,38446,1,54,
1773320449.045590000,10.0.0.2,10.0.0.4,TCP,38446,1271,1,58,
1773320449.045594000,10.0.0.4,10.0.0.2,TCP,1271,38446,1,54,
1773320449.045601000,10.0.0.2,10.0.0.4,TCP,38446,2968,1,58,
1773320449.045606000,10.0.0.4,10.0.0.2,TCP,2968,38446,1,54,
1773320449.045613000,10.0.0.2,10.0.0.4,TCP,38446,50001,1,58,
1773320449.045617000,10.0.0.4,10.0.0.2,TCP,50001,38446,1,54,
1773320449.045727000,10.0.0.2,10.0.0.4,TCP,38446,1082,1,58,
1773320449.045732000,10.0.0.4,10.0.0.2,TCP,1082,38446,1,54,
1773320449.045738000,10.0.0.2,10.0.0.4,TCP,38446,1085,1,58,
1773320449.045742000,10.0.0.4,10.0.0.2,TCP,1085,38446,1,54,
1773320449.045749000,10.0.0.2,10.0.0.4,TCP,38446,8022,1,58,
1773320449.045753000,10.0.0.4,10.0.0.2,TCP,8022,38446,1,54,
1773320449.045760000,10.0.0.2,10.0.0.4,TCP,38446,987,1,58,
1773320449.045764000,10.0.0.4,10.0.0.2,TCP,987,38446,1,54,
1773320449.045771000,10.0.0.2,10.0.0.4,TCP,38446,211,1,58,
1773320449.045775000,10.0.0.4,10.0.0.2,TCP,211,38446,1,54,
1773320449.045781000,10.0.0.2,10.0.0.4,TCP,38446,9111,1,58,
1773320449.045786000,10.0.0.4,10.0.0.2,TCP,9111,38446,1,54,
1773320449.045792000,10.0.0.2,10.0.0.4,TCP,38446,32779,1,58,
1773320449.045797000,10.0.0.4,10.0.0.2,TCP,32779,38446,1,54,
1773320449.045803000,10.0.0.2,10.0.0.4,TCP,38446,1122,1,58,
1773320449.045808000,10.0.0.4,10.0.0.2,TCP,1122,38446,1,54,
1773320449.045814000,10.0.0.2,10.0.0.4,TCP,38446,7007,1,58,
1773320449.045819000,10.0.0.4,10.0.0.2,TCP,7007,38446,1,54,
1773320449.045826000,10.0.0.2,10.0.0.4,TCP,38446,14000,1,58,
1773320449.045831000,10.0.0.4,10.0.0.2,TCP,14000,38446,1,54,
1773320449.045837000,10.0.0.2,10.0.0.4,TCP,38446,783,1,58,
1773320449.045842000,10.0.0.4,10.0.0.2,TCP,783,38446,1,54,
1773320449.045848000,10.0.0.2,10.0.0.4,TCP,38446,32781,1,58,
1773320449.045852000,10.0.0.4,10.0.0.2,TCP,32781,38446,1,54,
1773320449.045859000,10.0.0.2,10.0.0.4,TCP,38446,55600,1,58,
1773320449.045863000,10.0.0.4,10.0.0.2,TCP,55600,38446,1,54,
1773320449.045869000,10.0.0.2,10.0.0.4,TCP,38446,765,1,58,
1773320449.045874000,10.0.0.4,10.0.0.2,TCP,765,38446,1,54,
1773320449.045880000,10.0.0.2,10.0.0.4,TCP,38446,2068,1,58,
1773320449.045884000,10.0.0.4,10.0.0.2,TCP,2068,38446,1,54,
1773320449.045891000,10.0.0.2,10.0.0.4,TCP,38446,1108,1,58,
1773320449.045895000,10.0.0.4,10.0.0.2,TCP,1108,38446,1,54,
1773320449.045902000,10.0.0.2,10.0.0.4,TCP,38446,2065,1,58,
1773320449.045906000,10.0.0.4,10.0.0.2,TCP,2065,38446,1,54,
1773320449.045913000,10.0.0.2,10.0.0.4,TCP,38446,1217,1,58,
1773320449.045917000,10.0.0.4,10.0.0.2,TCP,1217,38446,1,54,
1773320449.045923000,10.0.0.2,10.0.0.4,TCP,38446,2013,1,58,
1773320449.045928000,10.0.0.4,10.0.0.2,TCP,2013,38446,1,54,
1773320449.045934000,10.0.0.2,10.0.0.4,TCP,38446,8443,1,58,
1773320449.045939000,10.0.0.4,10.0.0.2,TCP,8443,38446,1,54,
1773320449.045950000,10.0.0.2,10.0.0.4,TCP,38446,5214,1,58,
1773320449.045954000,10.0.0.4,10.0.0.2,TCP,5214,38446,1,54,
1773320449.045961000,10.0.0.2,10.0.0.4,TCP,38446,49153,1,58,
1773320449.045965000,10.0.0.4,10.0.0.2,TCP,49153,38446,1,54,
1773320449.045972000,10.0.0.2,10.0.0.4,TCP,38446,1533,1,58,
1773320449.045976000,10.0.0.4,10.0.0.2,TCP,1533,38446,1,54,
1773320449.045982000,10.0.0.2,10.0.0.4,TCP,38446,1089,1,58,
1773320449.045987000,10.0.0.4,10.0.0.2,TCP,1089,38446,1,54,
1773320449.045993000,10.0.0.2,10.0.0.4,TCP,38446,8045,1,58,
1773320449.045998000,10.0.0.4,10.0.0.2,TCP,8045,38446,1,54,
1773320449.046004000,10.0.0.2,10.0.0.4,TCP,38446,749,1,58,
1773320449.046008000,10.0.0.4,10.0.0.2,TCP,749,38446,1,54,
1773320449.046015000,10.0.0.2,10.0.0.4,TCP,38446,4662,1,58,
1773320449.046019000,10.0.0.4,10.0.0.2,TCP,4662,38446,1,54,
1773320449.046026000,10.0.0.2,10.0.0.4,TCP,38446,10010,1,58,
1773320449.046030000,10.0.0.4,10.0.0.2,TCP,10010,38446,1,54,
1773320449.046037000,10.0.0.2,10.0.0.4,TCP,38446,1038,1,58,
1773320449.046041000,10.0.0.4,10.0.0.2,TCP,1038,38446,1,54,
1773320449.046047000,10.0.0.2,10.0.0.4,TCP,38446,7001,1,58,
1773320449.046052000,10.0.0.4,10.0.0.2,TCP,7001,38446,1,54,
1773320449.046059000,10.0.0.2,10.0.0.4,TCP,38446,280,1,58,
1773320449.046064000,10.0.0.4,10.0.0.2,TCP,280,38446,1,54,
1773320449.046070000,10.0.0.2,10.0.0.4,TCP,38446,54328,1,58,
1773320449.046075000,10.0.0.4,10.0.0.2,TCP,54328,38446,1,54,
1773320449.046081000,10.0.0.2,10.0.0.4,TCP,38446,5631,1,58,
1773320449.046086000,10.0.0.4,10.0.0.2,TCP,5631,38446,1,54,
1773320449.046092000,10.0.0.2,10.0.0.4,TCP,38446,16113,1,58,
1773320449.046096000,10.0.0.4,10.0.0.2,TCP,16113,38446,1,54,
1773320449.046103000,10.0.0.2,10.0.0.4,TCP,38446,49158,1,58,
1773320449.046107000,10.0.0.4,10.0.0.2,TCP,49158,38446,1,54,
1773320449.046113000,10.0.0.2,10.0.0.4,TCP,38446,10626,1,58,
1773320449.046118000,10.0.0.4,10.0.0.2,TCP,10626,38446,1,54,
1773320449.046124000,10.0.0.2,10.0.0.4,TCP,38446,5907,1,58,
1773320449.046129000,10.0.0.4,10.0.0.2,TCP,5907,38446,1,54,
1773320449.046135000,10.0.0.2,10.0.0.4,TCP,38446,2121,1,58,
1773320449.046139000,10.0.0.4,10.0.0.2,TCP,2121,38446,1,54,
1773320449.046146000,10.0.0.2,10.0.0.4,TCP,38446,5550,1,58,
1773320449.046150000,10.0.0.4,10.0.0.2,TCP,5550,38446,1,54,
1773320449.046156000,10.0.0.2,10.0.0.4,TCP,38446,1175,1,58,
1773320449.046161000,10.0.0.4,10.0.0.2,TCP,1175,38446,1,54,
1773320449.046167000,10.0.0.2,10.0.0.4,TCP,38446,5815,1,58,
1773320449.046171000,10.0.0.4,10.0.0.2,TCP,5815,38446,1,54,
1773320449.046178000,10.0.0.2,10.0.0.4,TCP,38446,52869,1,58,
1773320449.046182000,10.0.0.4,10.0.0.2,TCP,52869,38446,1,54,
1773320449.046189000,10.0.0.2,10.0.0.4,TCP,38446,179,1,58,
1773320449.046193000,10.0.0.4,10.0.0.2,TCP,179,38446,1,54,
1773320449.046200000,10.0.0.2,10.0.0.4,TCP,38446,2103,1,58,
1773320449.046204000,10.0.0.4,10.0.0.2,TCP,2103,38446,1,54,
1773320449.046211000,10.0.0.2,10.0.0.4,TCP,38446,3372,1,58,
1773320449.046215000,10.0.0.4,10.0.0.2,TCP,3372,38446,1,54,
1773320449.046221000,10.0.0.2,10.0.0.4,TCP,38446,9100,1,58,
1773320449.046226000,10.0.0.4,10.0.0.2,TCP,9100,38446,1,54,
1773320449.046232000,10.0.0.2,10.0.0.4,TCP,38446,5405,1,58,
1773320449.046236000,10.0.0.4,10.0.0.2,TCP,5405,38446,1,54,
1773320449.046243000,10.0.0.2,10.0.0.4,TCP,38446,5221,1,58,
1773320449.046247000,10.0.0.4,10.0.0.2,TCP,5221,38446,1,54,
1773320449.046254000,10.0.0.2,10.0.0.4,TCP,38446,1092,1,58,
1773320449.046258000,10.0.0.4,10.0.0.2,TCP,1092,38446,1,54,
1773320449.046264000,10.0.0.2,10.0.0.4,TCP,38446,50389,1,58,
1773320449.046269000,10.0.0.4,10.0.0.2,TCP,50389,38446,1,54,
1773320449.046374000,10.0.0.2,10.0.0.4,TCP,38446,8300,1,58,
1773320449.046378000,10.0.0.4,10.0.0.2,TCP,8300,38446,1,54,
1773320449.046386000,10.0.0.2,10.0.0.4,TCP,38446,1042,1,58,
1773320449.046390000,10.0.0.4,10.0.0.2,TCP,1042,38446,1,54,
1773320449.046396000,10.0.0.2,10.0.0.4,TCP,38446,617,1,58,
1773320449.046401000,10.0.0.4,10.0.0.2,TCP,617,38446,1,54,
1773320449.046407000,10.0.0.2,10.0.0.4,TCP,38446,3703,1,58,
1773320449.046412000,10.0.0.4,10.0.0.2,TCP,3703,38446,1,54,
1773320449.046418000,10.0.0.2,10.0.0.4,TCP,38446,1090,1,58,
1773320449.046422000,10.0.0.4,10.0.0.2,TCP,1090,38446,1,54,
1773320449.046429000,10.0.0.2,10.0.0.4,TCP,38446,2500,1,58,
1773320449.046433000,10.0.0.4,10.0.0.2,TCP,2500,38446,1,54,
1773320449.046440000,10.0.0.2,10.0.0.4,TCP,38446,3871,1,58,
1773320449.046444000,10.0.0.4,10.0.0.2,TCP,3871,38446,1,54,
1773320449.046451000,10.0.0.2,10.0.0.4,TCP,38446,10621,1,58,
1773320449.046455000,10.0.0.4,10.0.0.2,TCP,10621,38446,1,54,
1773320449.046462000,10.0.0.2,10.0.0.4,TCP,38446,52822,1,58,
1773320449.046466000,10.0.0.4,10.0.0.2,TCP,52822,38446,1,54,
1773320449.046472000,10.0.0.2,10.0.0.4,TCP,38446,500,1,58,
1773320449.046477000,10.0.0.4,10.0.0.2,TCP,500,38446,1,54,
1773320449.046483000,10.0.0.2,10.0.0.4,TCP,38446,1524,1,58,
1773320449.046488000,10.0.0.4,10.0.0.2,TCP,1524,38446,1,54,
1773320449.046494000,10.0.0.2,10.0.0.4,TCP,38446,8652,1,58,
1773320449.046498000,10.0.0.4,10.0.0.2,TCP,8652,38446,1,54,
1773320449.046504000,10.0.0.2,10.0.0.4,TCP,38446,5950,1,58,
1773320449.046509000,10.0.0.4,10.0.0.2,TCP,5950,38446,1,54,
1773320449.046515000,10.0.0.2,10.0.0.4,TCP,38446,16012,1,58,
1773320449.046520000,10.0.0.4,10.0.0.2,TCP,16012,38446,1,54,
1773320449.046526000,10.0.0.2,10.0.0.4,TCP,38446,2038,1,58,
1773320449.046530000,10.0.0.4,10.0.0.2,TCP,2038,38446,1,54,
1773320449.046537000,10.0.0.2,10.0.0.4,TCP,38446,27715,1,58,
1773320449.046541000,10.0.0.4,10.0.0.2,TCP,27715,38446,1,54,
1773320449.046547000,10.0.0.2,10.0.0.4,TCP,38446,8500,1,58,
1773320449.046552000,10.0.0.4,10.0.0.2,TCP,8500,38446,1,54,
1773320449.046558000,10.0.0.2,10.0.0.4,TCP,38446,9099,1,58,
1773320449.046563000,10.0.0.4,10.0.0.2,TCP,9099,38446,1,54,
1773320449.046569000,10.0.0.2,10.0.0.4,TCP,38446,19315,1,58,
1773320449.046573000,10.0.0.4,10.0.0.2,TCP,19315,38446,1,54,
1773320449.046580000,10.0.0.2,10.0.0.4,TCP,38446,30000,1,58,
1773320449.046584000,10.0.0.4,10.0.0.2,TCP,30000,38446,1,54,
1773320449.046590000,10.0.0.2,10.0.0.4,TCP,38446,726,1,58,
1773320449.046595000,10.0.0.4,10.0.0.2,TCP,726,38446,1,54,
1773320449.046601000,10.0.0.2,10.0.0.4,TCP,38446,1001,1,58,
1773320449.046606000,10.0.0.4,10.0.0.2,TCP,1001,38446,1,54,
1773320449.046613000,10.0.0.2,10.0.0.4,TCP,38446,3814,1,58,
1773320449.046618000,10.0.0.4,10.0.0.2,TCP,3814,38446,1,54,
1773320449.046624000,10.0.0.2,10.0.0.4,TCP,38446,23502,1,58,
1773320449.046629000,10.0.0.4,10.0.0.2,TCP,23502,38446,1,54,
1773320449.046635000,10.0.0.2,10.0.0.4,TCP,38446,1187,1,58,
1773320449.046640000,10.0.0.4,10.0.0.2,TCP,1187,38446,1,54,
1773320449.046646000,10.0.0.2,10.0.0.4,TCP,38446,1098,1,58,
1773320449.046650000,10.0.0.4,10.0.0.2,TCP,1098,38446,1,54,
1773320449.046657000,10.0.0.2,10.0.0.4,TCP,38446,513,1,58,
1773320449.046661000,10.0.0.4,10.0.0.2,TCP,513,38446,1,54,
1773320449.046668000,10.0.0.2,10.0.0.4,TCP,38446,2111,1,58,
